product_id,product_name,category,brand,original_price,current_price,discount_percent,rating,num_reviews,monthly_sales,stock_quantity,prime_eligible,date_added,seller_type,shipping_weight,dimensions,availability
ASIN_020782,Penguin Books Product 20782,Books,Penguin,8.04,8.04,0.0,4.7,44,7,65,True,2023-02-07,Amazon,1.69,30x29x17,Pre-order
ASIN_020783,Under Armour Sports & Outdoors Product 20783,Sports & Outdoors,Under Armour,306.57,306.57,0.0,2.8,16,2,33,True,2024-06-03,Amazon Warehouse,0.38,11x11x17,In Stock
ASIN_020784,Penguin Books Product 20784,Books,Penguin,12.42,6.64,46.5,3.0,1,1,86,True,2024-05-27,Amazon Warehouse,3.2,31x21x7,In Stock
ASIN_020785,Canon Electronics Product 20785,Electronics,Canon,691.21,691.21,0.0,4.6,62,16,61,True,2024-10-27,Amazon,0.76,32x23x16,In Stock
ASIN_020786,Mattel Toys & Games Product 20786,Toys & Games,Mattel,102.21,102.21,0.0,4.1,45,5,82,True,2023-07-30,Amazon,2.26,41x48x15,Pre-order
ASIN_020787,LEGO Toys & Games Product 20787,Toys & Games,LEGO,139.93,139.93,0.0,4.9,14,5,15,True,2024-02-17,Third-party,3.56,10x41x28,Pre-order
ASIN_020788,Simon & Schuster Books Product 20788,Books,Simon & Schuster,12.7,12.7,0.0,4.7,42,7,28,True,2024-06-20,Amazon Warehouse,0.75,27x34x11,In Stock
ASIN_020789,Worx Garden & Outdoor Product 20789,Garden & Outdoor,Worx,315.07,254.21,19.3,4.7,107,20,148,True,2024-11-22,Amazon Warehouse,3.35,45x19x24,In Stock
ASIN_020790,Instant Pot Home & Kitchen Product 20790,Home & Kitchen,Instant Pot,328.34,328.34,0.0,4.9,65,32,19,True,2023-12-31,Amazon Warehouse,0.7,42x12x4,In Stock
ASIN_020791,Neutrogena Beauty & Personal Care Product 20791,Beauty & Personal Care,Neutrogena,29.73,29.73,0.0,4.5,2,0,40,True,2024-06-29,Amazon Warehouse,0.79,32x11x23,Limited Stock
ASIN_020792,Chemical Guys Automotive Product 20792,Automotive,Chemical Guys,127.35,127.35,0.0,4.2,29,1,43,False,2024-12-04,Amazon Warehouse,0.38,7x18x17,Limited Stock
ASIN_020793,KitchenAid Home & Kitchen Product 20793,Home & Kitchen,KitchenAid,113.68,113.68,0.0,4.5,412,74,248,True,2024-08-26,Amazon,3.14,42x24x29,In Stock
ASIN_020794,KONG Pet Supplies Product 20794,Pet Supplies,KONG,60.42,60.42,0.0,4.7,26,2,47,True,2023-11-05,Amazon Warehouse,2.15,21x27x5,Pre-order
ASIN_020795,Fisher-Price Baby Products Product 20795,Baby Products,Fisher-Price,189.02,189.02,0.0,4.0,120,12,50,True,2023-09-07,Amazon,0.58,24x34x8,Limited Stock
ASIN_020796,Fisher-Price Toys & Games Product 20796,Toys & Games,Fisher-Price,70.87,70.87,0.0,4.3,112,15,440,True,2024-12-19,Amazon,2.61,21x17x7,Limited Stock
ASIN_020797,KitchenAid Home & Kitchen Product 20797,Home & Kitchen,KitchenAid,387.22,387.22,0.0,4.6,63,14,34,True,2023-04-25,Amazon Warehouse,0.44,30x46x24,Pre-order
ASIN_020798,Bosch Automotive Product 20798,Automotive,Bosch,316.47,316.47,0.0,4.2,291,31,135,False,2024-09-08,Amazon Warehouse,6.19,6x46x27,In Stock
ASIN_020799,Olay Beauty & Personal Care Product 20799,Beauty & Personal Care,Olay,13.71,13.71,0.0,4.0,11,2,93,True,2023-07-19,Amazon Warehouse,0.33,36x33x29,Pre-order
ASIN_020800,Maybelline Beauty & Personal Care Product 20800,Beauty & Personal Care,Maybelline,129.35,101.82,21.3,4.6,50,11,52,True,2023-07-10,Third-party,2.51,49x38x25,Limited Stock
ASIN_020801,Pedigree Pet Supplies Product 20801,Pet Supplies,Pedigree,123.92,123.92,0.0,4.3,63,3,55,True,2024-09-20,Third-party,2.8,27x16x3,In Stock
ASIN_020802,P&G Health & Household Product 20802,Health & Household,P&G,12.02,12.02,0.0,3.2,8,0,51,True,2024-10-17,Third-party,0.26,27x46x20,Pre-order
ASIN_020803,Mobil Automotive Product 20803,Automotive,Mobil,496.0,466.99,5.8,3.8,43,4,22,True,2024-11-14,Third-party,1.88,12x43x29,In Stock
ASIN_020804,Playmobil Toys & Games Product 20804,Toys & Games,Playmobil,178.72,115.1,35.6,4.2,169,24,352,True,2024-10-18,Amazon Warehouse,4.85,12x38x8,Limited Stock
ASIN_020805,Instant Pot Home & Kitchen Product 20805,Home & Kitchen,Instant Pot,490.36,490.36,0.0,4.2,18,3,58,True,2024-07-06,Amazon Warehouse,0.37,11x30x21,In Stock
ASIN_020806,Simon & Schuster Books Product 20806,Books,Simon & Schuster,44.83,32.41,27.7,4.4,107,19,394,True,2023-09-23,Amazon Warehouse,1.98,24x7x19,Limited Stock
ASIN_020807,Miracle-Gro Garden & Outdoor Product 20807,Garden & Outdoor,Miracle-Gro,483.17,483.17,0.0,4.7,79,12,64,True,2024-04-17,Third-party,4.25,46x20x4,Pre-order
ASIN_020808,Pyrex Home & Kitchen Product 20808,Home & Kitchen,Pyrex,127.91,127.91,0.0,4.8,107,23,156,True,2023-06-09,Amazon,0.26,48x23x10,Pre-order
ASIN_020809,Ninja Home & Kitchen Product 20809,Home & Kitchen,Ninja,407.98,407.98,0.0,4.2,108,13,387,True,2024-03-02,Third-party,0.45,15x5x29,In Stock
ASIN_020810,Scotts Garden & Outdoor Product 20810,Garden & Outdoor,Scotts,366.58,305.03,16.8,3.7,86,17,72,True,2024-09-04,Amazon Warehouse,2.45,38x30x21,In Stock
ASIN_020811,LEGO Toys & Games Product 20811,Toys & Games,LEGO,132.98,132.98,0.0,4.5,28,6,55,True,2024-12-22,Amazon Warehouse,0.23,14x27x28,Limited Stock
ASIN_020812,Chemical Guys Automotive Product 20812,Automotive,Chemical Guys,170.33,111.95,34.3,4.8,151,56,489,True,2023-06-26,Amazon Warehouse,2.82,26x21x8,Pre-order
ASIN_020813,Unilever Health & Household Product 20813,Health & Household,Unilever,35.52,35.52,0.0,3.9,18,2,57,True,2023-09-08,Amazon,0.98,43x49x3,Limited Stock
ASIN_020814,Mobil Automotive Product 20814,Automotive,Mobil,457.5,457.5,0.0,4.0,61,8,50,False,2024-03-21,Third-party,1.4,17x14x28,Limited Stock
ASIN_020815,Ninja Home & Kitchen Product 20815,Home & Kitchen,Ninja,199.04,199.04,0.0,4.0,160,17,66,False,2023-09-18,Amazon,1.4,29x45x11,Limited Stock
ASIN_020816,Fisher-Price Toys & Games Product 20816,Toys & Games,Fisher-Price,103.36,57.7,44.2,3.6,5,2,21,False,2023-09-17,Amazon Warehouse,7.02,28x25x20,Pre-order
ASIN_020817,Dell Electronics Product 20817,Electronics,Dell,1274.65,763.58,40.1,4.2,21,1,32,True,2023-07-31,Amazon Warehouse,0.12,11x33x18,Pre-order
ASIN_020818,Levi's Clothing Product 20818,Clothing,Levi's,147.31,147.31,0.0,3.8,42,4,33,True,2024-03-31,Amazon Warehouse,1.98,42x18x15,Pre-order
ASIN_020819,Nike Sports & Outdoors Product 20819,Sports & Outdoors,Nike,479.41,479.41,0.0,3.3,8,1,99,True,2024-10-15,Third-party,3.77,32x6x29,Pre-order
ASIN_020820,Gap Clothing Product 20820,Clothing,Gap,94.99,66.01,30.5,3.9,41,8,25,True,2023-06-13,Third-party,0.38,27x13x21,Pre-order
ASIN_020821,Purina Pet Supplies Product 20821,Pet Supplies,Purina,109.98,109.98,0.0,4.6,48,9,14,True,2024-01-25,Amazon Warehouse,2.51,9x5x17,Pre-order
ASIN_020822,Simon & Schuster Books Product 20822,Books,Simon & Schuster,29.98,29.98,0.0,4.3,27,0,15,False,2024-02-11,Amazon Warehouse,1.49,14x42x22,In Stock
ASIN_020823,KitchenAid Home & Kitchen Product 20823,Home & Kitchen,KitchenAid,250.41,228.33,8.8,3.5,7,1,79,True,2023-09-13,Amazon Warehouse,2.09,7x15x27,In Stock
ASIN_020824,Black & Decker Garden & Outdoor Product 20824,Garden & Outdoor,Black & Decker,224.88,224.88,0.0,4.6,132,12,419,True,2023-08-24,Third-party,5.86,35x11x25,In Stock
ASIN_020825,Cuisinart Home & Kitchen Product 20825,Home & Kitchen,Cuisinart,444.74,404.56,9.0,4.7,20,18,15,True,2024-03-18,Third-party,5.7,38x43x3,Limited Stock
ASIN_020826,Canon Electronics Product 20826,Electronics,Canon,1902.56,1902.56,0.0,4.2,0,1,92,False,2023-02-07,Third-party,2.92,41x38x11,Limited Stock
ASIN_020827,Pedigree Pet Supplies Product 20827,Pet Supplies,Pedigree,49.26,28.96,41.2,4.6,130,23,84,False,2024-10-31,Third-party,2.88,12x41x15,Pre-order
ASIN_020828,Tommy Hilfiger Clothing Product 20828,Clothing,Tommy Hilfiger,197.64,197.64,0.0,4.5,341,51,334,True,2023-08-06,Amazon Warehouse,1.11,24x35x12,Limited Stock
ASIN_020829,Nikon Electronics Product 20829,Electronics,Nikon,202.24,114.11,43.6,4.8,51,17,32,False,2023-04-03,Amazon Warehouse,1.85,6x13x13,Limited Stock
ASIN_020830,P&G Health & Household Product 20830,Health & Household,P&G,77.05,39.83,48.3,3.6,18,2,47,True,2023-11-29,Amazon Warehouse,6.0,7x5x28,Limited Stock
ASIN_020831,Pedigree Pet Supplies Product 20831,Pet Supplies,Pedigree,108.27,108.27,0.0,4.3,70,9,29,True,2024-02-29,Amazon Warehouse,2.22,45x8x18,Limited Stock
ASIN_020832,Miracle-Gro Garden & Outdoor Product 20832,Garden & Outdoor,Miracle-Gro,394.37,394.37,0.0,3.9,91,9,29,True,2023-10-21,Amazon Warehouse,0.83,21x24x4,Limited Stock
ASIN_020833,Adidas Clothing Product 20833,Clothing,Adidas,79.25,79.25,0.0,4.4,36,4,55,False,2023-01-25,Amazon Warehouse,2.23,47x31x8,Limited Stock
ASIN_020834,Neutrogena Beauty & Personal Care Product 20834,Beauty & Personal Care,Neutrogena,68.9,68.9,0.0,4.9,848,119,4342,False,2023-04-20,Amazon,2.15,21x7x12,In Stock
ASIN_020835,Gerber Baby Products Product 20835,Baby Products,Gerber,58.0,58.0,0.0,3.7,60,6,70,True,2023-10-29,Amazon Warehouse,1.3,43x33x21,In Stock
ASIN_020836,Colgate Health & Household Product 20836,Health & Household,Colgate,82.18,82.18,0.0,4.5,47,6,31,True,2024-11-09,Amazon,6.35,22x31x7,In Stock
ASIN_020837,Mattel Toys & Games Product 20837,Toys & Games,Mattel,177.74,177.74,0.0,4.6,139,26,210,False,2024-06-07,Amazon Warehouse,2.75,29x46x15,Pre-order
ASIN_020838,Penguin Books Product 20838,Books,Penguin,42.18,37.35,11.5,4.8,149,25,461,True,2023-01-30,Amazon,4.03,48x24x18,In Stock
ASIN_020839,Hill's Pet Supplies Product 20839,Pet Supplies,Hill's,82.03,82.03,0.0,4.5,7,0,79,True,2024-04-06,Third-party,2.25,5x16x29,Pre-order
ASIN_020840,Gap Clothing Product 20840,Clothing,Gap,265.34,265.34,0.0,3.7,12,2,18,True,2023-06-22,Amazon,1.48,6x15x23,In Stock
ASIN_020841,Mobil Automotive Product 20841,Automotive,Mobil,690.35,690.35,0.0,3.6,8,1,28,False,2024-03-10,Amazon,0.62,38x14x6,Pre-order
ASIN_020842,Miracle-Gro Garden & Outdoor Product 20842,Garden & Outdoor,Miracle-Gro,468.04,416.47,11.0,4.4,447,61,227,False,2023-06-19,Amazon,0.45,25x18x10,In Stock
ASIN_020843,HP Electronics Product 20843,Electronics,HP,243.27,243.27,0.0,2.4,6,1,81,True,2023-11-19,Amazon Warehouse,0.3,46x8x20,Limited Stock
ASIN_020844,Olay Beauty & Personal Care Product 20844,Beauty & Personal Care,Olay,117.92,117.92,0.0,4.9,1289,295,3051,True,2024-01-19,Amazon Warehouse,4.73,7x31x22,Limited Stock
ASIN_020845,Chemical Guys Automotive Product 20845,Automotive,Chemical Guys,766.49,766.49,0.0,4.3,61,5,35,True,2023-12-19,Third-party,3.14,28x17x11,Limited Stock
ASIN_020846,Nikon Electronics Product 20846,Electronics,Nikon,1626.38,1182.26,27.3,3.9,68,4,47,True,2023-10-21,Amazon,9.28,9x44x14,In Stock
ASIN_020847,Neutrogena Beauty & Personal Care Product 20847,Beauty & Personal Care,Neutrogena,127.3,127.3,0.0,4.1,42,3,16,True,2023-03-07,Third-party,13.01,12x27x7,In Stock
ASIN_020848,Ninja Home & Kitchen Product 20848,Home & Kitchen,Ninja,286.35,253.45,11.5,4.0,214,18,422,False,2024-06-14,Third-party,4.0,44x27x23,In Stock
ASIN_020849,Mobil Automotive Product 20849,Automotive,Mobil,343.97,343.97,0.0,4.7,153,22,106,True,2024-05-26,Third-party,1.3,17x6x23,Limited Stock
ASIN_020850,Purina Pet Supplies Product 20850,Pet Supplies,Purina,160.16,160.16,0.0,4.4,66,6,62,True,2023-09-19,Amazon,7.02,18x16x20,Pre-order
ASIN_020851,KONG Pet Supplies Product 20851,Pet Supplies,KONG,141.7,124.99,11.8,4.4,90,6,84,True,2023-07-30,Amazon Warehouse,1.7,10x30x3,Pre-order
ASIN_020852,Columbia Sports & Outdoors Product 20852,Sports & Outdoors,Columbia,655.0,567.58,13.3,3.3,17,4,22,True,2024-10-02,Third-party,0.5,5x14x23,Limited Stock
ASIN_020853,Mobil Automotive Product 20853,Automotive,Mobil,644.65,644.65,0.0,4.1,0,0,63,False,2024-03-06,Amazon Warehouse,3.72,34x11x27,Pre-order
ASIN_020854,North Face Sports & Outdoors Product 20854,Sports & Outdoors,North Face,580.18,495.32,14.6,4.5,3,0,45,True,2024-07-20,Amazon,1.91,32x14x29,In Stock
ASIN_020855,Random House Books Product 20855,Books,Random House,47.27,47.27,0.0,3.7,3,2,89,True,2023-12-30,Amazon Warehouse,2.65,40x22x11,Limited Stock
ASIN_020856,Nike Sports & Outdoors Product 20856,Sports & Outdoors,Nike,744.08,489.63,34.2,4.4,150,20,114,True,2024-05-04,Amazon,1.03,6x17x22,In Stock
ASIN_020857,Nike Sports & Outdoors Product 20857,Sports & Outdoors,Nike,695.21,370.59,46.7,4.2,97,11,75,False,2023-05-01,Third-party,1.74,16x31x23,Limited Stock
ASIN_020858,Nike Sports & Outdoors Product 20858,Sports & Outdoors,Nike,687.57,687.57,0.0,3.6,12,1,25,True,2024-10-04,Amazon Warehouse,1.22,48x5x28,Pre-order
ASIN_020859,Pedigree Pet Supplies Product 20859,Pet Supplies,Pedigree,115.43,68.68,40.5,4.7,221,55,411,True,2023-01-31,Amazon,0.23,34x16x27,Pre-order
ASIN_020860,Sony Electronics Product 20860,Electronics,Sony,248.0,248.0,0.0,4.2,4,0,56,True,2024-06-29,Amazon,5.97,21x7x25,In Stock
ASIN_020861,Under Armour Sports & Outdoors Product 20861,Sports & Outdoors,Under Armour,337.37,337.37,0.0,3.9,56,8,79,False,2023-05-08,Amazon,0.72,17x17x19,In Stock
ASIN_020862,LEGO Toys & Games Product 20862,Toys & Games,LEGO,25.47,25.47,0.0,2.3,14,0,35,True,2024-02-13,Third-party,0.93,8x32x19,Pre-order
ASIN_020863,KONG Pet Supplies Product 20863,Pet Supplies,KONG,121.21,121.21,0.0,4.4,386,50,339,False,2024-07-22,Amazon,1.28,8x26x5,In Stock
ASIN_020864,KONG Pet Supplies Product 20864,Pet Supplies,KONG,56.08,56.08,0.0,3.3,14,3,17,False,2024-08-22,Amazon,1.18,43x37x8,Pre-order
ASIN_020865,Cuisinart Home & Kitchen Product 20865,Home & Kitchen,Cuisinart,328.11,328.11,0.0,4.3,147,13,223,True,2023-06-03,Third-party,0.7,33x34x8,In Stock
ASIN_020866,Calvin Klein Clothing Product 20866,Clothing,Calvin Klein,107.54,107.54,0.0,3.2,60,4,79,True,2023-06-07,Third-party,1.18,46x28x27,In Stock
ASIN_020867,Simon & Schuster Books Product 20867,Books,Simon & Schuster,35.14,35.14,0.0,4.8,70,20,31,True,2024-03-08,Amazon,2.3,21x37x20,Pre-order
ASIN_020868,Simon & Schuster Books Product 20868,Books,Simon & Schuster,42.1,42.1,0.0,4.4,202,23,269,True,2023-01-28,Third-party,0.41,33x18x26,Pre-order
ASIN_020869,STP Automotive Product 20869,Automotive,STP,816.24,816.24,0.0,4.4,2,0,62,True,2024-04-11,Amazon,6.51,45x28x16,In Stock
ASIN_020870,LEGO Toys & Games Product 20870,Toys & Games,LEGO,92.36,92.36,0.0,3.6,5,1,38,True,2024-05-19,Amazon Warehouse,0.33,32x7x9,In Stock
ASIN_020871,Chemical Guys Automotive Product 20871,Automotive,Chemical Guys,705.48,360.0,49.0,4.5,302,74,122,True,2023-10-05,Amazon Warehouse,0.51,22x40x24,Limited Stock
ASIN_020872,STP Automotive Product 20872,Automotive,STP,33.64,33.64,0.0,4.6,51,12,39,True,2023-09-05,Amazon,0.84,8x39x11,Limited Stock
ASIN_020873,Gerber Baby Products Product 20873,Baby Products,Gerber,22.96,13.36,41.8,4.3,15,0,49,True,2023-12-17,Amazon Warehouse,1.18,26x47x26,In Stock
ASIN_020874,Dell Electronics Product 20874,Electronics,Dell,1480.65,1241.46,16.2,3.7,5,7,61,False,2024-07-14,Third-party,3.23,26x22x27,Pre-order
ASIN_020875,Black & Decker Garden & Outdoor Product 20875,Garden & Outdoor,Black & Decker,331.63,331.63,0.0,3.8,27,6,21,True,2023-09-09,Amazon Warehouse,0.63,46x19x20,Pre-order
ASIN_020876,Bosch Automotive Product 20876,Automotive,Bosch,639.61,639.61,0.0,3.8,37,2,25,False,2024-06-16,Amazon Warehouse,1.3,38x24x3,In Stock
ASIN_020877,Black & Decker Garden & Outdoor Product 20877,Garden & Outdoor,Black & Decker,294.49,294.49,0.0,3.9,13,1,62,True,2023-01-01,Amazon Warehouse,0.45,19x9x7,Pre-order
ASIN_020878,Random House Books Product 20878,Books,Random House,34.53,34.53,0.0,4.5,128,34,412,True,2023-06-04,Third-party,0.59,37x24x5,Limited Stock
ASIN_020879,Fisher-Price Toys & Games Product 20879,Toys & Games,Fisher-Price,64.88,64.88,0.0,4.2,153,12,327,True,2024-02-26,Amazon,2.11,37x23x13,In Stock
ASIN_020880,Sony Electronics Product 20880,Electronics,Sony,557.72,557.72,0.0,4.5,41,18,77,True,2024-02-06,Third-party,0.82,34x35x6,In Stock
ASIN_020881,Pedigree Pet Supplies Product 20881,Pet Supplies,Pedigree,193.0,193.0,0.0,4.5,21,3,42,True,2024-03-31,Amazon Warehouse,2.37,28x24x4,Pre-order
ASIN_020882,Fisher-Price Toys & Games Product 20882,Toys & Games,Fisher-Price,113.04,113.04,0.0,4.3,0,2,79,False,2023-10-29,Amazon,1.53,42x7x27,Pre-order
ASIN_020883,Black & Decker Garden & Outdoor Product 20883,Garden & Outdoor,Black & Decker,432.14,432.14,0.0,4.6,7,2,11,False,2024-05-09,Amazon,3.5,25x49x9,In Stock
ASIN_020884,Playmobil Toys & Games Product 20884,Toys & Games,Playmobil,28.2,28.2,0.0,3.7,0,1,93,False,2023-06-04,Third-party,5.2,29x37x15,In Stock
ASIN_020885,Scotts Garden & Outdoor Product 20885,Garden & Outdoor,Scotts,208.83,122.58,41.3,4.5,308,98,151,False,2023-09-12,Amazon,2.46,29x22x23,Limited Stock
ASIN_020886,Canon Electronics Product 20886,Electronics,Canon,578.56,578.56,0.0,4.0,25,0,25,True,2023-12-17,Third-party,1.15,26x12x15,In Stock
ASIN_020887,Huggies Baby Products Product 20887,Baby Products,Huggies,286.43,286.43,0.0,4.2,195,20,268,False,2024-05-13,Third-party,0.37,34x41x28,Limited Stock
ASIN_020888,Playmobil Toys & Games Product 20888,Toys & Games,Playmobil,132.52,132.52,0.0,4.6,134,34,408,True,2024-08-08,Third-party,0.24,42x27x21,Pre-order
ASIN_020889,Tommy Hilfiger Clothing Product 20889,Clothing,Tommy Hilfiger,248.78,248.78,0.0,4.8,98,16,18,True,2024-04-06,Amazon Warehouse,5.56,31x16x3,Limited Stock
ASIN_020890,Pedigree Pet Supplies Product 20890,Pet Supplies,Pedigree,162.75,162.75,0.0,4.8,40,4,35,True,2023-09-28,Amazon Warehouse,0.32,33x14x13,In Stock
ASIN_020891,Blue Buffalo Pet Supplies Product 20891,Pet Supplies,Blue Buffalo,105.17,105.17,0.0,3.1,52,1,82,True,2024-05-16,Amazon Warehouse,2.1,13x35x14,In Stock
ASIN_020892,Gerber Baby Products Product 20892,Baby Products,Gerber,91.11,91.11,0.0,3.4,239,27,363,False,2023-08-21,Amazon Warehouse,1.29,37x13x16,Pre-order
ASIN_020893,Castrol Automotive Product 20893,Automotive,Castrol,816.38,816.38,0.0,4.0,59,5,24,False,2024-09-27,Third-party,1.68,48x13x11,In Stock
ASIN_020894,Nikon Electronics Product 20894,Electronics,Nikon,313.05,313.05,0.0,4.3,25,3,89,True,2024-01-26,Amazon,1.7,32x44x14,Pre-order
ASIN_020895,Fisher-Price Baby Products Product 20895,Baby Products,Fisher-Price,229.81,229.81,0.0,3.9,13,0,33,True,2024-05-08,Amazon Warehouse,1.03,45x39x25,In Stock
ASIN_020896,Pampers Baby Products Product 20896,Baby Products,Pampers,92.13,72.43,21.4,3.3,8,0,88,True,2023-08-10,Amazon Warehouse,7.46,7x33x22,Pre-order
ASIN_020897,Colgate Health & Household Product 20897,Health & Household,Colgate,28.27,18.91,33.1,4.5,88,27,32,True,2023-06-05,Amazon,0.24,38x18x15,Limited Stock
ASIN_020898,Colgate Health & Household Product 20898,Health & Household,Colgate,98.37,98.37,0.0,4.8,103,20,262,True,2024-01-24,Amazon Warehouse,0.75,31x23x19,Limited Stock
ASIN_020899,Huggies Baby Products Product 20899,Baby Products,Huggies,171.84,171.84,0.0,4.1,29,3,41,False,2023-05-30,Amazon Warehouse,4.01,31x39x15,Pre-order
ASIN_020900,Pampers Baby Products Product 20900,Baby Products,Pampers,94.88,94.88,0.0,4.8,101,23,186,True,2023-12-20,Amazon Warehouse,1.69,33x8x24,Pre-order
ASIN_020901,Adidas Sports & Outdoors Product 20901,Sports & Outdoors,Adidas,753.77,753.77,0.0,4.4,21,4,55,True,2023-07-08,Amazon,1.06,20x7x18,Limited Stock
ASIN_020902,Columbia Sports & Outdoors Product 20902,Sports & Outdoors,Columbia,469.88,469.88,0.0,4.7,82,10,79,True,2023-08-17,Amazon Warehouse,2.53,36x10x14,Limited Stock
ASIN_020903,Johnson & Johnson Health & Household Product 20903,Health & Household,Johnson & Johnson,32.01,32.01,0.0,4.2,79,9,13,True,2023-09-04,Amazon Warehouse,1.77,18x29x17,Pre-order
ASIN_020904,Tommy Hilfiger Clothing Product 20904,Clothing,Tommy Hilfiger,203.79,203.79,0.0,4.1,110,10,113,True,2023-04-17,Amazon Warehouse,0.38,24x17x23,In Stock
ASIN_020905,Nikon Electronics Product 20905,Electronics,Nikon,1805.86,1805.86,0.0,4.7,12,2,52,True,2023-09-11,Third-party,5.59,12x35x23,In Stock
ASIN_020906,Purina Pet Supplies Product 20906,Pet Supplies,Purina,159.62,129.01,19.2,4.1,54,7,70,True,2024-12-03,Third-party,3.34,16x13x20,In Stock
ASIN_020907,Fisher-Price Toys & Games Product 20907,Toys & Games,Fisher-Price,198.84,198.84,0.0,3.9,107,14,300,True,2024-11-02,Amazon,2.02,25x18x26,Limited Stock
ASIN_020908,KitchenAid Home & Kitchen Product 20908,Home & Kitchen,KitchenAid,154.23,154.23,0.0,4.1,50,7,51,False,2024-09-30,Amazon Warehouse,0.3,6x45x5,In Stock
ASIN_020909,Random House Books Product 20909,Books,Random House,16.83,16.83,0.0,4.7,60,12,30,True,2023-08-09,Amazon,0.14,6x29x23,Limited Stock
ASIN_020910,Levi's Clothing Product 20910,Clothing,Levi's,181.48,158.01,12.9,3.1,6,3,87,False,2024-05-23,Amazon Warehouse,1.23,21x34x12,Pre-order
ASIN_020911,Pyrex Home & Kitchen Product 20911,Home & Kitchen,Pyrex,430.46,430.46,0.0,4.3,1,0,60,True,2023-12-21,Third-party,0.18,29x16x16,In Stock
ASIN_020912,Mattel Toys & Games Product 20912,Toys & Games,Mattel,149.2,78.08,47.7,3.5,32,4,96,True,2023-01-23,Third-party,2.7,27x35x12,In Stock
ASIN_020913,North Face Sports & Outdoors Product 20913,Sports & Outdoors,North Face,754.0,754.0,0.0,4.3,81,8,96,True,2024-06-08,Third-party,7.76,42x14x9,Limited Stock
ASIN_020914,Worx Garden & Outdoor Product 20914,Garden & Outdoor,Worx,463.36,410.98,11.3,4.1,140,20,342,True,2024-08-21,Third-party,6.5,23x40x21,Pre-order
ASIN_020915,Black & Decker Garden & Outdoor Product 20915,Garden & Outdoor,Black & Decker,464.33,364.87,21.4,3.4,35,3,24,False,2024-10-25,Third-party,1.53,46x41x14,Limited Stock
ASIN_020916,Castrol Automotive Product 20916,Automotive,Castrol,404.88,404.88,0.0,3.2,4,0,66,True,2024-07-24,Third-party,0.42,44x48x15,Pre-order
ASIN_020917,Fisher-Price Baby Products Product 20917,Baby Products,Fisher-Price,116.26,116.26,0.0,4.3,46,2,63,False,2023-06-25,Amazon,1.25,20x20x24,In Stock
ASIN_020918,Neutrogena Beauty & Personal Care Product 20918,Beauty & Personal Care,Neutrogena,130.35,130.35,0.0,4.8,138,27,489,True,2024-02-11,Third-party,0.21,33x29x7,Limited Stock
ASIN_020919,Black & Decker Garden & Outdoor Product 20919,Garden & Outdoor,Black & Decker,426.59,426.59,0.0,4.7,73,14,10,True,2024-07-21,Third-party,7.95,30x34x22,Limited Stock
ASIN_020920,Dell Electronics Product 20920,Electronics,Dell,1087.64,1087.64,0.0,4.6,0,4,64,False,2023-09-27,Amazon Warehouse,1.8,37x9x25,Limited Stock
ASIN_020921,Nike Sports & Outdoors Product 20921,Sports & Outdoors,Nike,308.67,308.67,0.0,4.8,47,10,88,False,2024-04-24,Amazon,0.57,32x47x12,Pre-order
ASIN_020922,Fisher-Price Baby Products Product 20922,Baby Products,Fisher-Price,287.89,287.89,0.0,4.5,1,0,10,True,2023-05-26,Third-party,2.46,7x9x12,Pre-order
ASIN_020923,KitchenAid Home & Kitchen Product 20923,Home & Kitchen,KitchenAid,78.72,42.38,46.2,4.5,15,1,86,True,2023-06-19,Third-party,1.92,41x23x21,Limited Stock
ASIN_020924,Purina Pet Supplies Product 20924,Pet Supplies,Purina,42.38,42.38,0.0,3.9,72,11,37,True,2024-11-21,Amazon,0.66,35x5x15,Limited Stock
ASIN_020925,Playmobil Toys & Games Product 20925,Toys & Games,Playmobil,39.95,39.95,0.0,4.6,65,17,46,True,2023-09-19,Amazon Warehouse,5.28,10x7x24,Pre-order
ASIN_020926,Scotts Garden & Outdoor Product 20926,Garden & Outdoor,Scotts,334.57,239.44,28.4,4.7,146,23,352,True,2023-12-26,Amazon,1.1,47x22x15,Pre-order
ASIN_020927,LEGO Toys & Games Product 20927,Toys & Games,LEGO,56.95,32.13,43.6,4.7,315,74,464,True,2023-05-27,Third-party,2.59,21x44x24,In Stock
ASIN_020928,Neutrogena Beauty & Personal Care Product 20928,Beauty & Personal Care,Neutrogena,111.79,70.9,36.6,4.2,25,4,40,True,2024-09-24,Amazon,1.98,48x22x17,In Stock
ASIN_020929,Columbia Sports & Outdoors Product 20929,Sports & Outdoors,Columbia,258.23,142.35,44.9,3.8,45,6,19,False,2024-09-06,Third-party,1.64,29x33x25,Limited Stock
ASIN_020930,Sony Electronics Product 20930,Electronics,Sony,1733.08,1733.08,0.0,4.5,110,25,184,True,2024-09-25,Amazon Warehouse,1.31,33x24x21,Pre-order
ASIN_020931,Pyrex Home & Kitchen Product 20931,Home & Kitchen,Pyrex,430.21,360.6,16.2,4.2,174,24,467,True,2023-05-16,Amazon Warehouse,2.36,12x9x14,Pre-order
ASIN_020932,Adidas Clothing Product 20932,Clothing,Adidas,101.07,101.07,0.0,3.2,124,11,468,False,2024-07-04,Amazon Warehouse,1.74,24x11x6,Pre-order
